week,sku,inventory_level,consumption,lead_time_days,vendor_fill_rate,vendor_name,category,critical
2036-02-04,SKU-00021,2392,210,13,0.98,VendorD,Equipment,No
2036-02-11,SKU-00021,702,150,2,0.96,VendorD,Equipment,No
2036-02-18,SKU-00021,806,227,9,0.86,VendorD,Equipment,No
2036-02-25,SKU-00021,997,158,5,0.95,VendorD,Equipment,No
2036-03-03,SKU-00021,362,90,7,0.98,VendorD,Equipment,No
2036-03-10,SKU-00021,1626,191,13,0.9,VendorD,Equipment,No
2036-03-17,SKU-00021,968,142,10,0.88,VendorD,Equipment,No
2036-03-24,SKU-00021,577,170,7,0.9,VendorD,Equipment,No
2036-03-31,SKU-00021,875,142,7,0.88,VendorD,Equipment,No
2036-04-07,SKU-00021,1022,166,6,0.98,VendorD,Equipment,No
2036-04-14,SKU-00021,805,118,11,0.98,VendorD,Equipment,No
2036-04-21,SKU-00021,1504,174,9,0.86,VendorD,Equipment,No
2036-04-28,SKU-00021,1286,158,8,0.95,VendorD,Equipment,No
2036-05-05,SKU-00021,1244,171,2,0.93,VendorD,Equipment,No
2036-05-12,SKU-00021,726,122,4,0.85,VendorD,Equipment,No
2036-05-19,SKU-00021,1126,133,3,0.9,VendorD,Equipment,No
2036-05-26,SKU-00021,1400,127,2,0.88,VendorD,Equipment,No
2036-06-02,SKU-00021,343,84,9,0.94,VendorD,Equipment,No
2036-06-09,SKU-00021,994,165,13,0.99,VendorD,Equipment,No
2036-06-16,SKU-00021,1425,158,5,0.91,VendorD,Equipment,No
2036-06-23,SKU-00021,1726,150,6,0.98,VendorD,Equipment,No
2036-06-30,SKU-00021,1573,199,9,0.88,VendorD,Equipment,No
2036-07-07,SKU-00021,1314,145,11,0.88,VendorD,Equipment,No
2036-07-14,SKU-00021,438,86,9,0.95,VendorD,Equipment,No
2036-07-21,SKU-00021,1589,207,6,0.9,VendorD,Equipment,No
2036-07-28,SKU-00021,938,141,10,0.96,VendorD,Equipment,No
2036-08-04,SKU-00021,1529,132,6,0.85,VendorD,Equipment,No
2036-08-11,SKU-00021,2238,211,4,0.94,VendorD,Equipment,No
2036-08-18,SKU-00021,2223,229,8,0.99,VendorD,Equipment,No
2036-08-25,SKU-00021,343,113,5,0.9,VendorD,Equipment,No
2036-09-01,SKU-00021,1296,178,7,0.91,VendorD,Equipment,No
2036-09-08,SKU-00021,1414,181,8,0.94,VendorD,Equipment,No
2036-09-15,SKU-00021,825,148,3,0.87,VendorD,Equipment,No
2036-09-22,SKU-00021,781,200,3,0.88,VendorD,Equipment,No
2036-09-29,SKU-00021,777,182,6,0.96,VendorD,Equipment,No
2036-10-06,SKU-00021,665,160,4,0.95,VendorD,Equipment,No
2036-10-13,SKU-00021,667,221,8,0.96,VendorD,Equipment,No
2036-10-20,SKU-00021,508,145,11,0.93,VendorD,Equipment,No
2036-10-27,SKU-00021,2045,266,6,0.99,VendorD,Equipment,No
2036-11-03,SKU-00021,2160,249,14,0.99,VendorD,Equipment,No
2036-11-10,SKU-00021,852,226,5,0.94,VendorD,Equipment,No
2036-11-17,SKU-00021,1845,264,11,0.95,VendorD,Equipment,No
2036-11-24,SKU-00021,2480,221,8,0.88,VendorD,Equipment,No
2036-12-01,SKU-00021,1091,193,13,0.88,VendorD,Equipment,No
2036-12-08,SKU-00021,1140,155,2,0.89,VendorD,Equipment,No
2036-12-15,SKU-00021,971,206,6,0.86,VendorD,Equipment,No
2036-12-22,SKU-00021,726,137,11,0.98,VendorD,Equipment,No
2036-12-29,SKU-00021,1025,121,2,0.91,VendorD,Equipment,No
2037-01-05,SKU-00021,1015,157,12,0.93,VendorD,Equipment,No
2037-01-12,SKU-00021,955,165,10,0.9,VendorD,Equipment,No
2037-01-19,SKU-00021,587,180,2,0.95,VendorD,Equipment,No
2037-01-26,SKU-00021,1777,168,10,0.86,VendorD,Equipment,No
2037-02-02,SKU-00021,1153,190,10,0.95,VendorD,Equipment,No
2037-02-09,SKU-00021,2050,221,4,0.89,VendorD,Equipment,No
2037-02-16,SKU-00021,1500,174,2,0.97,VendorD,Equipment,No
2037-02-23,SKU-00021,1288,148,5,0.94,VendorD,Equipment,No
2037-03-02,SKU-00021,1038,172,2,0.89,VendorD,Equipment,No
2037-03-09,SKU-00021,903,184,5,0.96,VendorD,Equipment,No
2037-03-16,SKU-00021,864,201,2,0.87,VendorD,Equipment,No
2037-03-23,SKU-00021,1466,170,8,0.94,VendorD,Equipment,No
2037-03-30,SKU-00021,371,112,7,0.92,VendorD,Equipment,No
2037-04-06,SKU-00021,638,77,6,0.98,VendorD,Equipment,No
2037-04-13,SKU-00021,836,156,12,0.88,VendorD,Equipment,No
2037-04-20,SKU-00021,1065,125,11,0.97,VendorD,Equipment,No
2037-04-27,SKU-00021,2083,204,3,0.87,VendorD,Equipment,No
2037-05-04,SKU-00021,1012,137,10,0.95,VendorD,Equipment,No
2037-05-11,SKU-00021,1506,165,10,0.93,VendorD,Equipment,No
2037-05-18,SKU-00021,1447,167,7,0.87,VendorD,Equipment,No
2037-05-25,SKU-00021,556,114,3,0.97,VendorD,Equipment,No
2037-06-01,SKU-00021,641,54,16,0.86,VendorD,Equipment,No
2037-06-08,SKU-00021,664,97,5,0.87,VendorD,Equipment,No
2037-06-15,SKU-00021,589,143,4,0.98,VendorD,Equipment,No
2037-06-22,SKU-00021,1602,160,2,0.97,VendorD,Equipment,No
2037-06-29,SKU-00021,987,170,9,0.94,VendorD,Equipment,No
2037-07-06,SKU-00021,1476,238,13,0.97,VendorD,Equipment,No
2037-07-13,SKU-00021,1806,262,11,0.88,VendorD,Equipment,No
2037-07-20,SKU-00021,629,202,2,0.98,VendorD,Equipment,No
2037-07-27,SKU-00021,1549,225,6,0.87,VendorD,Equipment,No
2037-08-03,SKU-00021,511,159,2,0.91,VendorD,Equipment,No
2037-08-10,SKU-00021,1613,189,2,0.92,VendorD,Equipment,No
2037-08-17,SKU-00021,1123,134,7,0.99,VendorD,Equipment,No
2037-08-24,SKU-00021,1786,187,7,0.91,VendorD,Equipment,No
2037-08-31,SKU-00021,1261,207,4,0.96,VendorD,Equipment,No
2037-09-07,SKU-00021,1526,143,5,0.86,VendorD,Equipment,No
2037-09-14,SKU-00021,2755,251,2,0.87,VendorD,Equipment,No
2037-09-21,SKU-00021,955,180,4,0.95,VendorD,Equipment,No
2037-09-28,SKU-00021,1941,218,2,0.96,VendorD,Equipment,No
2037-10-05,SKU-00021,2048,222,7,0.88,VendorD,Equipment,No
2037-10-12,SKU-00021,1649,215,3,0.87,VendorD,Equipment,No
2037-10-19,SKU-00021,1864,195,9,0.87,VendorD,Equipment,No
2037-10-26,SKU-00021,1730,228,2,0.9,VendorD,Equipment,No
2037-11-02,SKU-00021,1651,197,4,0.91,VendorD,Equipment,No
2037-11-09,SKU-00021,1168,186,7,0.86,VendorD,Equipment,No
2037-11-16,SKU-00021,1225,169,12,0.93,VendorD,Equipment,No
2037-11-23,SKU-00021,1239,224,13,0.87,VendorD,Equipment,No
2037-11-30,SKU-00021,824,125,4,0.86,VendorD,Equipment,No
2037-12-07,SKU-00021,696,119,9,0.97,VendorD,Equipment,No
2037-12-14,SKU-00021,478,124,7,0.94,VendorD,Equipment,No
2037-12-21,SKU-00021,1253,149,5,0.98,VendorD,Equipment,No
2037-12-28,SKU-00021,933,87,16,0.89,VendorD,Equipment,No
2038-01-04,SKU-00021,678,162,4,0.86,VendorD,Equipment,No
2038-01-11,SKU-00021,1158,197,14,0.88,VendorD,Equipment,No
2038-01-18,SKU-00021,2108,219,15,0.85,VendorD,Equipment,No
2038-01-25,SKU-00021,911,167,12,0.91,VendorD,Equipment,No
2038-02-01,SKU-00021,1368,146,12,0.91,VendorD,Equipment,No
2038-02-08,SKU-00021,1486,199,7,0.93,VendorD,Equipment,No
2038-02-15,SKU-00021,1070,91,5,0.85,VendorD,Equipment,No
2038-02-22,SKU-00021,1536,159,4,0.87,VendorD,Equipment,No
2038-03-01,SKU-00021,1816,178,8,0.85,VendorD,Equipment,No
2038-03-08,SKU-00021,863,140,4,0.86,VendorD,Equipment,No
2038-03-15,SKU-00021,396,89,4,0.93,VendorD,Equipment,No
2038-03-22,SKU-00021,347,55,5,0.88,VendorD,Equipment,No
2038-03-29,SKU-00021,582,177,10,0.88,VendorD,Equipment,No
2038-04-05,SKU-00021,671,140,9,0.99,VendorD,Equipment,No
2038-04-12,SKU-00021,2625,226,5,0.98,VendorD,Equipment,No
2038-04-19,SKU-00021,487,105,9,0.9,VendorD,Equipment,No
2038-04-26,SKU-00021,670,137,8,0.93,VendorD,Equipment,No
2038-05-03,SKU-00021,1480,167,2,0.9,VendorD,Equipment,No
2038-05-10,SKU-00021,326,80,2,0.87,VendorD,Equipment,No
2038-05-17,SKU-00021,1714,173,4,0.91,VendorD,Equipment,No
2038-05-24,SKU-00021,2348,202,10,0.97,VendorD,Equipment,No
2038-05-31,SKU-00021,724,162,9,0.88,VendorD,Equipment,No
2038-06-07,SKU-00021,1393,163,9,0.94,VendorD,Equipment,No
2038-06-14,SKU-00021,2022,195,6,0.87,VendorD,Equipment,No
2038-06-21,SKU-00021,1384,177,2,0.85,VendorD,Equipment,No
2038-06-28,SKU-00021,1401,200,6,0.94,VendorD,Equipment,No
2038-07-05,SKU-00021,1412,186,6,0.99,VendorD,Equipment,No
2038-07-12,SKU-00021,896,166,9,0.9,VendorD,Equipment,No
2038-07-19,SKU-00021,1660,221,7,0.96,VendorD,Equipment,No
2038-07-26,SKU-00021,835,123,8,0.91,VendorD,Equipment,No
2038-08-02,SKU-00021,688,187,7,0.93,VendorD,Equipment,No
2038-08-09,SKU-00021,906,154,17,0.88,VendorD,Equipment,No
2038-08-16,SKU-00021,2054,250,3,0.85,VendorD,Equipment,No
2038-08-23,SKU-00021,1640,176,11,0.96,VendorD,Equipment,No
2038-08-30,SKU-00021,2138,252,6,0.96,VendorD,Equipment,No
2038-09-06,SKU-00021,795,154,8,0.91,VendorD,Equipment,No
2038-09-13,SKU-00021,924,129,3,0.92,VendorD,Equipment,No
2038-09-20,SKU-00021,629,180,9,0.89,VendorD,Equipment,No
2038-09-27,SKU-00021,745,157,12,0.9,VendorD,Equipment,No
2038-10-04,SKU-00021,1565,169,8,0.87,VendorD,Equipment,No
2038-10-11,SKU-00021,1213,186,8,0.93,VendorD,Equipment,No
2038-10-18,SKU-00021,1376,169,3,0.86,VendorD,Equipment,No
2038-10-25,SKU-00021,1658,183,2,0.89,VendorD,Equipment,No
2038-11-01,SKU-00021,856,124,9,0.91,VendorD,Equipment,No
2038-11-08,SKU-00021,1182,200,12,0.97,VendorD,Equipment,No
2038-11-15,SKU-00021,1171,145,8,0.89,VendorD,Equipment,No
2038-11-22,SKU-00021,792,150,13,0.98,VendorD,Equipment,No
2038-11-29,SKU-00021,667,179,5,0.86,VendorD,Equipment,No
2038-12-06,SKU-00021,1213,188,3,0.97,VendorD,Equipment,No
2038-12-13,SKU-00021,2252,198,10,0.93,VendorD,Equipment,No
2038-12-20,SKU-00021,1599,142,9,0.98,VendorD,Equipment,No
2038-12-27,SKU-00021,517,91,2,0.92,VendorD,Equipment,No
2039-01-03,SKU-00021,1224,158,15,0.86,VendorD,Equipment,No
2039-01-10,SKU-00021,809,112,11,0.85,VendorD,Equipment,No
2039-01-17,SKU-00021,514,141,5,0.86,VendorD,Equipment,No
2039-01-24,SKU-00021,479,96,7,0.91,VendorD,Equipment,No
2039-01-31,SKU-00021,816,69,6,0.87,VendorD,Equipment,No
2039-02-07,SKU-00021,735,131,2,0.97,VendorD,Equipment,No
2039-02-14,SKU-00021,686,166,3,0.89,VendorD,Equipment,No
2039-02-21,SKU-00021,1407,126,7,0.89,VendorD,Equipment,No
2039-02-28,SKU-00021,1008,93,4,0.94,VendorD,Equipment,No
2039-03-07,SKU-00021,846,145,9,0.87,VendorD,Equipment,No
2039-03-14,SKU-00021,806,166,5,0.87,VendorD,Equipment,No
2039-03-21,SKU-00021,888,92,2,0.9,VendorD,Equipment,No
2039-03-28,SKU-00021,940,126,5,0.98,VendorD,Equipment,No
2039-04-04,SKU-00021,682,125,6,0.9,VendorD,Equipment,No
2039-04-11,SKU-00021,2183,187,8,0.88,VendorD,Equipment,No
2039-04-18,SKU-00021,278,68,10,0.88,VendorD,Equipment,No
2039-04-25,SKU-00021,2263,190,3,0.85,VendorD,Equipment,No
2039-05-02,SKU-00021,631,156,12,0.88,VendorD,Equipment,No
2039-05-09,SKU-00021,1162,225,4,0.94,VendorD,Equipment,No
2039-05-16,SKU-00021,1110,193,4,0.97,VendorD,Equipment,No
2039-05-23,SKU-00021,1861,184,2,0.86,VendorD,Equipment,No
2039-05-30,SKU-00021,904,124,7,0.93,VendorD,Equipment,No
2039-06-06,SKU-00021,761,188,4,0.86,VendorD,Equipment,No
2039-06-13,SKU-00021,1894,222,8,0.86,VendorD,Equipment,No
2039-06-20,SKU-00021,1321,246,5,0.95,VendorD,Equipment,No
2039-06-27,SKU-00021,1434,195,6,0.97,VendorD,Equipment,No
2039-07-04,SKU-00021,1389,234,3,0.89,VendorD,Equipment,No
2039-07-11,SKU-00021,1483,203,2,0.9,VendorD,Equipment,No
2039-07-18,SKU-00021,1760,192,5,0.89,VendorD,Equipment,No
2039-07-25,SKU-00021,1354,221,8,0.95,VendorD,Equipment,No
2039-08-01,SKU-00021,789,180,11,0.86,VendorD,Equipment,No
2039-08-08,SKU-00021,902,197,13,0.85,VendorD,Equipment,No
2039-08-15,SKU-00021,1386,118,2,0.87,VendorD,Equipment,No
2039-08-22,SKU-00021,1069,171,9,0.98,VendorD,Equipment,No
2039-08-29,SKU-00021,2440,235,8,0.92,VendorD,Equipment,No
2039-09-05,SKU-00021,630,194,4,0.9,VendorD,Equipment,No
2039-09-12,SKU-00021,698,182,2,0.91,VendorD,Equipment,No
2039-09-19,SKU-00021,1559,134,5,0.89,VendorD,Equipment,No
2039-09-26,SKU-00021,1270,125,9,0.95,VendorD,Equipment,No
2039-10-03,SKU-00021,1010,164,8,0.88,VendorD,Equipment,No
2039-10-10,SKU-00021,2673,227,11,0.98,VendorD,Equipment,No
2039-10-17,SKU-00021,811,187,9,0.98,VendorD,Equipment,No
2039-10-24,SKU-00021,1356,170,11,0.86,VendorD,Equipment,No
2039-10-31,SKU-00021,2664,226,4,0.92,VendorD,Equipment,No
2039-11-07,SKU-00021,2277,213,4,0.94,VendorD,Equipment,No
2039-11-14,SKU-00021,1926,212,6,0.85,VendorD,Equipment,No
2039-11-21,SKU-00021,521,153,6,0.99,VendorD,Equipment,No
2039-11-28,SKU-00021,876,135,9,0.92,VendorD,Equipment,No
2039-12-05,SKU-00021,2117,177,5,0.96,VendorD,Equipment,No
2039-12-12,SKU-00021,1006,165,13,0.87,VendorD,Equipment,No
2039-12-19,SKU-00021,1704,146,2,0.94,VendorD,Equipment,No
2039-12-26,SKU-00021,895,137,9,0.95,VendorD,Equipment,No
2040-01-02,SKU-00021,1163,144,5,0.95,VendorD,Equipment,No
2040-01-09,SKU-00021,1594,193,6,0.94,VendorD,Equipment,No
2040-01-16,SKU-00021,366,109,2,0.86,VendorD,Equipment,No
2040-01-23,SKU-00021,601,147,9,0.89,VendorD,Equipment,No
2040-01-30,SKU-00021,660,184,8,0.91,VendorD,Equipment,No
2040-02-06,SKU-00021,1320,139,3,0.96,VendorD,Equipment,No
2040-02-13,SKU-00021,1213,102,3,0.87,VendorD,Equipment,No
2040-02-20,SKU-00021,1952,196,10,0.94,VendorD,Equipment,No
2040-02-27,SKU-00021,822,101,6,0.93,VendorD,Equipment,No
2040-03-05,SKU-00021,1160,167,7,0.98,VendorD,Equipment,No
2040-03-12,SKU-00021,471,114,3,0.86,VendorD,Equipment,No
2040-03-19,SKU-00021,1542,236,4,0.93,VendorD,Equipment,No
2040-03-26,SKU-00021,570,125,6,0.89,VendorD,Equipment,No
2040-04-02,SKU-00021,867,187,8,0.88,VendorD,Equipment,No
2040-04-09,SKU-00021,587,94,2,0.87,VendorD,Equipment,No
2040-04-16,SKU-00021,1240,281,4,0.88,VendorD,Equipment,No
2040-04-23,SKU-00021,1645,175,2,0.89,VendorD,Equipment,No
2040-04-30,SKU-00021,1303,170,7,0.98,VendorD,Equipment,No
2040-05-07,SKU-00021,594,112,8,0.93,VendorD,Equipment,No
2040-05-14,SKU-00021,581,178,9,0.86,VendorD,Equipment,No
2040-05-21,SKU-00021,857,197,10,0.99,VendorD,Equipment,No
2040-05-28,SKU-00021,1714,188,10,0.9,VendorD,Equipment,No
2040-06-04,SKU-00021,895,95,10,0.9,VendorD,Equipment,No
2040-06-11,SKU-00021,809,207,4,0.89,VendorD,Equipment,No
2040-06-18,SKU-00021,2365,210,2,0.89,VendorD,Equipment,No
2040-06-25,SKU-00021,661,103,2,0.93,VendorD,Equipment,No
2040-07-02,SKU-00021,1477,144,13,0.93,VendorD,Equipment,No
2040-07-09,SKU-00021,1797,154,2,0.93,VendorD,Equipment,No
2040-07-16,SKU-00021,927,119,7,0.86,VendorD,Equipment,No
2040-07-23,SKU-00021,1597,232,5,0.97,VendorD,Equipment,No
2040-07-30,SKU-00021,2009,228,10,0.98,VendorD,Equipment,No
2040-08-06,SKU-00021,1442,265,7,0.94,VendorD,Equipment,No
2040-08-13,SKU-00021,2282,222,11,0.91,VendorD,Equipment,No
2040-08-20,SKU-00021,1535,150,3,0.97,VendorD,Equipment,No
2040-08-27,SKU-00021,1895,168,2,0.85,VendorD,Equipment,No
2040-09-03,SKU-00021,1033,239,2,0.95,VendorD,Equipment,No
2040-09-10,SKU-00021,734,200,6,0.97,VendorD,Equipment,No
2040-09-17,SKU-00021,804,256,12,0.98,VendorD,Equipment,No
2040-09-24,SKU-00021,1310,178,11,0.89,VendorD,Equipment,No
2040-10-01,SKU-00021,633,171,2,0.86,VendorD,Equipment,No
2040-10-08,SKU-00021,1914,162,11,0.86,VendorD,Equipment,No
2040-10-15,SKU-00021,1067,185,9,0.89,VendorD,Equipment,No
2040-10-22,SKU-00021,1307,169,8,0.98,VendorD,Equipment,No
2040-10-29,SKU-00021,731,148,4,0.88,VendorD,Equipment,No
2040-11-05,SKU-00021,446,133,9,0.95,VendorD,Equipment,No
2040-11-12,SKU-00021,1053,168,9,0.85,VendorD,Equipment,No
2040-11-19,SKU-00021,752,85,10,0.98,VendorD,Equipment,No
2040-11-26,SKU-00021,1880,197,13,0.9,VendorD,Equipment,No
2040-12-03,SKU-00021,1738,209,5,0.87,VendorD,Equipment,No
2040-12-10,SKU-00021,2277,201,2,0.97,VendorD,Equipment,No
2040-12-17,SKU-00021,1071,99,9,0.98,VendorD,Equipment,No
2040-12-24,SKU-00021,1669,154,10,0.96,VendorD,Equipment,No
2040-12-31,SKU-00021,795,153,7,0.94,VendorD,Equipment,No
2041-01-07,SKU-00021,1501,143,5,0.88,VendorD,Equipment,No
2041-01-14,SKU-00021,1550,178,10,0.98,VendorD,Equipment,No
2041-01-21,SKU-00021,735,83,6,0.98,VendorD,Equipment,No
2041-01-28,SKU-00021,1932,179,8,0.85,VendorD,Equipment,No
2041-02-04,SKU-00021,1562,146,3,0.9,VendorD,Equipment,No
2041-02-11,SKU-00021,870,129,10,0.9,VendorD,Equipment,No
2041-02-18,SKU-00021,549,75,2,0.89,VendorD,Equipment,No
2041-02-25,SKU-00021,627,204,2,0.93,VendorD,Equipment,No
2041-03-04,SKU-00021,935,146,6,0.91,VendorD,Equipment,No
2041-03-11,SKU-00021,1933,170,11,0.88,VendorD,Equipment,No
2041-03-18,SKU-00021,420,91,4,0.94,VendorD,Equipment,No
2041-03-25,SKU-00021,626,145,15,0.93,VendorD,Equipment,No
2041-04-01,SKU-00021,1893,269,8,0.86,VendorD,Equipment,No
2041-04-08,SKU-00021,455,84,3,0.94,VendorD,Equipment,No
2041-04-15,SKU-00021,772,99,10,0.94,VendorD,Equipment,No
2041-04-22,SKU-00021,2436,235,2,0.94,VendorD,Equipment,No
2041-04-29,SKU-00021,1668,143,3,0.9,VendorD,Equipment,No
2041-05-06,SKU-00021,1874,158,7,0.88,VendorD,Equipment,No
2041-05-13,SKU-00021,1039,118,8,0.98,VendorD,Equipment,No
2041-05-20,SKU-00021,482,141,2,0.93,VendorD,Equipment,No
2041-05-27,SKU-00021,2738,244,12,0.86,VendorD,Equipment,No
2041-06-03,SKU-00021,524,101,5,0.9,VendorD,Equipment,No
2041-06-10,SKU-00021,945,175,3,0.89,VendorD,Equipment,No
2041-06-17,SKU-00021,2513,239,6,0.92,VendorD,Equipment,No
2041-06-24,SKU-00021,934,173,8,0.87,VendorD,Equipment,No
2041-07-01,SKU-00021,1913,193,7,0.95,VendorD,Equipment,No
2041-07-08,SKU-00021,1811,187,11,0.88,VendorD,Equipment,No
2041-07-15,SKU-00021,1055,160,4,0.93,VendorD,Equipment,No
2041-07-22,SKU-00021,2148,219,7,0.92,VendorD,Equipment,No
2041-07-29,SKU-00021,858,147,2,0.85,VendorD,Equipment,No
2041-08-05,SKU-00021,946,238,6,0.86,VendorD,Equipment,No
2041-08-12,SKU-00021,1256,242,9,0.98,VendorD,Equipment,No
2041-08-19,SKU-00021,1835,180,14,0.9,VendorD,Equipment,No
2041-08-26,SKU-00021,698,150,3,0.97,VendorD,Equipment,No
2041-09-02,SKU-00021,2496,228,5,0.87,VendorD,Equipment,No
2041-09-09,SKU-00021,684,164,2,0.98,VendorD,Equipment,No
2041-09-16,SKU-00021,2128,281,2,0.93,VendorD,Equipment,No
2041-09-23,SKU-00021,1068,200,2,0.93,VendorD,Equipment,No
2041-09-30,SKU-00021,1452,171,11,0.89,VendorD,Equipment,No
2041-10-07,SKU-00021,1407,160,9,0.9,VendorD,Equipment,No
2041-10-14,SKU-00021,1950,201,3,0.9,VendorD,Equipment,No
2041-10-21,SKU-00021,685,152,3,0.97,VendorD,Equipment,No
2041-10-28,SKU-00021,1847,188,9,0.91,VendorD,Equipment,No
2041-11-04,SKU-00021,905,163,10,0.94,VendorD,Equipment,No
2041-11-11,SKU-00021,1349,208,11,0.92,VendorD,Equipment,No
2041-11-18,SKU-00021,1198,167,3,0.88,VendorD,Equipment,No
2041-11-25,SKU-00021,560,63,6,0.96,VendorD,Equipment,No
2041-12-02,SKU-00021,917,201,5,0.94,VendorD,Equipment,No
2041-12-09,SKU-00021,343,68,2,0.88,VendorD,Equipment,No
2041-12-16,SKU-00021,1576,198,6,0.93,VendorD,Equipment,No
2041-12-23,SKU-00021,661,103,11,0.97,VendorD,Equipment,No
2041-12-30,SKU-00021,1133,145,4,0.93,VendorD,Equipment,No
2042-01-06,SKU-00021,1377,130,13,0.9,VendorD,Equipment,No
2042-01-13,SKU-00021,905,153,6,0.88,VendorD,Equipment,No
2042-01-20,SKU-00021,1672,167,7,0.91,VendorD,Equipment,No
2042-01-27,SKU-00021,1392,147,7,0.86,VendorD,Equipment,No
2042-02-03,SKU-00021,791,167,7,0.96,VendorD,Equipment,No
2042-02-10,SKU-00021,1022,97,5,0.94,VendorD,Equipment,No
2042-02-17,SKU-00021,1912,237,9,0.9,VendorD,Equipment,No
2042-02-24,SKU-00021,1492,163,4,0.97,VendorD,Equipment,No
2042-03-03,SKU-00021,852,127,7,0.86,VendorD,Equipment,No
2042-03-10,SKU-00021,1091,95,8,0.87,VendorD,Equipment,No
2042-03-17,SKU-00021,964,167,11,0.96,VendorD,Equipment,No
2042-03-24,SKU-00021,1682,171,8,0.89,VendorD,Equipment,No
2042-03-31,SKU-00021,765,144,4,0.92,VendorD,Equipment,No
2042-04-07,SKU-00021,796,86,9,0.85,VendorD,Equipment,No
2042-04-14,SKU-00021,890,136,2,0.9,VendorD,Equipment,No
2042-04-21,SKU-00021,663,134,2,0.98,VendorD,Equipment,No
2042-04-28,SKU-00021,1899,197,8,0.9,VendorD,Equipment,No
2042-05-05,SKU-00021,971,143,6,0.96,VendorD,Equipment,No
2042-05-12,SKU-00021,1136,209,9,0.86,VendorD,Equipment,No
2042-05-19,SKU-00021,1042,121,2,0.86,VendorD,Equipment,No
2042-05-26,SKU-00021,1372,130,9,0.9,VendorD,Equipment,No
2042-06-02,SKU-00021,1633,139,6,0.95,VendorD,Equipment,No
2042-06-09,SKU-00021,605,135,2,0.91,VendorD,Equipment,No
2042-06-16,SKU-00021,1720,185,8,0.99,VendorD,Equipment,No
2042-06-23,SKU-00021,779,128,10,0.88,VendorD,Equipment,No
2042-06-30,SKU-00021,1640,162,7,0.96,VendorD,Equipment,No
2042-07-07,SKU-00021,897,162,9,0.96,VendorD,Equipment,No
2042-07-14,SKU-00021,1106,126,5,0.93,VendorD,Equipment,No
2042-07-21,SKU-00021,1017,102,8,0.93,VendorD,Equipment,No
2042-07-28,SKU-00021,2274,198,7,0.95,VendorD,Equipment,No
2042-08-04,SKU-00021,1720,176,3,0.87,VendorD,Equipment,No
2042-08-11,SKU-00021,717,140,11,0.93,VendorD,Equipment,No
2042-08-18,SKU-00021,1326,199,4,0.93,VendorD,Equipment,No
2042-08-25,SKU-00021,1821,181,3,0.95,VendorD,Equipment,No
2042-09-01,SKU-00021,1055,127,7,0.94,VendorD,Equipment,No
2042-09-08,SKU-00021,1576,247,8,0.91,VendorD,Equipment,No
2042-09-15,SKU-00021,1256,155,4,0.93,VendorD,Equipment,No
2042-09-22,SKU-00021,1891,205,9,0.87,VendorD,Equipment,No
2042-09-29,SKU-00021,1356,114,2,0.87,VendorD,Equipment,No
2042-10-06,SKU-00021,1552,233,8,0.92,VendorD,Equipment,No
2042-10-13,SKU-00021,1370,148,4,0.95,VendorD,Equipment,No
2042-10-20,SKU-00021,1276,201,7,0.95,VendorD,Equipment,No
2042-10-27,SKU-00021,1557,149,13,0.92,VendorD,Equipment,No
2042-11-03,SKU-00021,1280,139,7,0.94,VendorD,Equipment,No
2042-11-10,SKU-00021,924,151,2,0.87,VendorD,Equipment,No
2042-11-17,SKU-00021,1674,172,3,0.97,VendorD,Equipment,No
2042-11-24,SKU-00021,556,131,2,0.87,VendorD,Equipment,No
2042-12-01,SKU-00021,1452,169,2,0.93,VendorD,Equipment,No
2042-12-08,SKU-00021,1037,147,4,0.96,VendorD,Equipment,No
2042-12-15,SKU-00021,1457,155,9,0.9,VendorD,Equipment,No
2042-12-22,SKU-00021,2233,190,15,0.95,VendorD,Equipment,No
2042-12-29,SKU-00021,1299,166,5,0.87,VendorD,Equipment,No
2043-01-05,SKU-00021,542,146,12,0.9,VendorD,Equipment,No
2043-01-12,SKU-00021,377,67,6,0.87,VendorD,Equipment,No
2043-01-19,SKU-00021,737,133,7,0.88,VendorD,Equipment,No
2043-01-26,SKU-00021,1154,203,5,0.97,VendorD,Equipment,No
2043-02-02,SKU-00021,1391,133,11,0.89,VendorD,Equipment,No
2043-02-09,SKU-00021,1541,170,5,0.88,VendorD,Equipment,No
2043-02-16,SKU-00021,677,121,5,0.91,VendorD,Equipment,No
2043-02-23,SKU-00021,1523,150,2,0.96,VendorD,Equipment,No
2043-03-02,SKU-00021,1576,146,2,0.86,VendorD,Equipment,No
2043-03-09,SKU-00021,1841,176,2,0.92,VendorD,Equipment,No
2043-03-16,SKU-00021,1371,169,4,0.92,VendorD,Equipment,No
2043-03-23,SKU-00021,1599,142,6,0.97,VendorD,Equipment,No
2043-03-30,SKU-00021,1029,141,3,0.91,VendorD,Equipment,No
2043-04-06,SKU-00021,1220,161,2,0.91,VendorD,Equipment,No
2043-04-13,SKU-00021,960,167,12,0.92,VendorD,Equipment,No
2043-04-20,SKU-00021,1894,225,12,0.88,VendorD,Equipment,No
2043-04-27,SKU-00021,1899,234,13,0.96,VendorD,Equipment,No
2043-05-04,SKU-00021,609,175,4,0.96,VendorD,Equipment,No
2043-05-11,SKU-00021,910,153,2,0.98,VendorD,Equipment,No
2043-05-18,SKU-00021,554,166,6,0.88,VendorD,Equipment,No
